Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC)
3.480000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.175699999999999932e+02,3.306299999999999955e+02
3.490000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.178999999999999773e+02,3.305599999999999454e+02
3.500000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.182199999999999704e+02,3.306599999999999682e+02
3.510000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.188299999999999841e+02,3.306299999999999955e+02
3.520000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.191899999999999977e+02,3.306599999999999682e+02
3.530000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.195099999999999909e+02,3.308499999999999659e+02
3.540000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.199299999999999500e+02,3.309199999999999591e+02
3.550000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.204699999999999704e+02,3.312099999999999795e+02
3.560000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.207999999999999545e+02,3.311699999999999591e+02
3.570000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.211200000000000045e+02,3.309799999999999613e+02
3.580000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.215699999999999932e+02,3.310799999999999841e+02
3.590000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.220199999999999818e+02,3.313299999999999841e+02
3.600000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.224099999999999682e+02,3.315899999999999750e+02
3.610000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.227299999999999613e+02,3.315899999999999750e+02
3.620000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.230799999999999841e+02,3.315899999999999750e+02
3.630000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.236599999999999682e+02,3.316200000000000045e+02
3.640000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.240199999999999818e+02,3.317199999999999704e+02
3.650000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.243399999999999750e+02,3.318199999999999932e+02
3.660000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.246999999999999886e+02,3.319499999999999886e+02
3.670000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.251099999999999568e+02,3.321399999999999864e+02
3.680000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.255999999999999659e+02,3.321399999999999864e+02
3.690000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.259499999999999886e+02,3.321099999999999568e+02
3.700000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.262799999999999727e+02,3.322999999999999545e+02
3.710000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.266299999999999955e+02,3.325599999999999454e+02
3.720000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.271099999999999568e+02,3.325599999999999454e+02
3.730000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.275599999999999454e+02,3.324599999999999795e+02
3.740000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.278899999999999864e+02,3.326599999999999682e+02
3.750000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.282099999999999795e+02,3.327799999999999727e+02
3.760000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.285299999999999727e+02,3.329799999999999613e+02
3.770000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.290099999999999909e+02,3.330699999999999932e+02
3.780000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.293999999999999773e+02,3.330099999999999909e+02
3.790000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.298199999999999932e+02,3.330099999999999909e+02
3.800000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.301399999999999864e+02,3.333599999999999568e+02
3.810000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.304599999999999795e+02,3.335299999999999727e+02
3.820000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.307899999999999636e+02,3.335299999999999727e+02
3.830000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.311099999999999568e+02,3.333599999999999568e+02
3.840000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.314599999999999795e+02,3.334900000000000091e+02
3.850000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.319099999999999682e+02,3.337500000000000000e+02
3.860000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.321699999999999591e+02,3.338799999999999955e+02
3.870000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.326899999999999977e+02,3.339099999999999682e+02
3.880000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.330399999999999636e+02,3.341699999999999591e+02
3.890000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.333599999999999568e+02,3.340099999999999909e+02
3.900000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.336899999999999977e+02,3.340699999999999932e+02
3.910000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.340099999999999909e+02,3.342699999999999818e+02
3.920000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.343299999999999841e+02,3.344900000000000091e+02
3.930000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.346499999999999773e+02,3.345299999999999727e+02
3.940000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.349799999999999613e+02,3.346499999999999773e+02
3.950000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.352999999999999545e+02,3.345299999999999727e+02
